title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
‘Woolworths is the perfect family employer’,Butcher,Hours & training,Speaking to higher management,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Gladstone, Queensland, Australia",5.0,5.0,4.0,3.0,3.0,5.0,5.0,Woolworths Supermarkets
"‘Good, great, average, bad then appealing over 15 year period’",Dept Manager,Good peers,"Not enough resources, little positive feedbsck",Recommends working here: No,Rates salary as: Average,4 years ago,,3.0,2.0,4.0,2.0,1.0,4.0,2.0,Woolworths Supermarkets
"‘Tough times with many challenges, some some satisfaction.’",Fresh Produce Manager,Customers and good staff. Make for a sometimes fun environment,Long hours,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",2.0,2.0,3.0,3.0,2.0,4.0,3.0,Woolworths Supermarkets
‘Glad to have found work else where’,Deli 2IC,The people you work with and around,The hours expected from management is inhuman. Its impossible to push new ideas up the chain.,Recommends working here: No,Rates salary as: Low,2 years ago,"QLD, Australia",1.0,1.0,3.0,2.0,2.0,5.0,2.0,Woolworths Supermarkets
‘You find pressure and elation in spades.’,Longlife Team Manager,Great team work orientated environment. Great opportunities for development. Great renumeration packages.,Tight deadlines. Tight budgets. Fast paced.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Mornington, Victoria, Australia",5.0,3.0,4.0,4.0,4.0,5.0,5.0,Woolworths Supermarkets
"‘Place potential, just need to fix alot of issues.’",Forklift Driver,"Close to home, clean and tidy.","Cold environment,  hours and poor pay",Recommends working here: No,Rates salary as: Low,2 years ago,"Truganina, Victoria, Australia",2.0,1.0,1.0,4.0,1.0,3.0,1.0,Woolworths Supermarkets
‘Enjoyable with good team relation ships’,Front End Cashier,Flexible work hours,No real chance to challenge or improve yourself in short term,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Mount Gambier, South Australia, Australia",5.0,4.0,5.0,5.0,4.0,5.0,4.0,Woolworths Supermarkets
‘It was probably the best place I worked at.’,Team Member,"They care about their employees, will always allow you to rest when you're sick. 10% discount",They cut your shifts however it suits them.,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Melbourne VIC, Australia",4.0,5.0,5.0,5.0,5.0,5.0,4.0,Woolworths Supermarkets
‘Friendly Store’,Casual Cashier,Friendly helpful staff,Not enough hours available for me,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Waikiki, Western Australia, Australia",2.0,4.0,5.0,4.0,4.0,5.0,5.0,Woolworths Supermarkets
‘Its a good company.’,Store Team Member,Mostly very good colleagues.,Finishing tasks within time frames.,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Katherine, Northern Territory, Australia",4.0,3.0,4.0,3.0,3.0,3.0,4.0,Woolworths Supermarkets
‘The staff and team leaders are fair given the demands of the business’,Pick Packer,Friendly environment with staff,On call hours...Labour hired staff has minimum oportunities for advancement,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",4.0,4.0,4.0,4.0,2.0,4.0,4.0,Woolworths Supermarkets
‘Lack of leadership’,Deli Team Member,Some co workers and nice customers,Dealing with bad management on a daily basis,Recommends working here: No,Rates salary as: Low,2 years ago,"Cobram, Victoria, Australia",2.0,2.0,1.0,1.0,2.0,2.0,2.0,Woolworths Supermarkets
‘It was alright for a casual job.’,Checkout Operator,The hours were decent,Being under appreciated by staff,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Nambour, Queensland, Australia",3.0,4.0,4.0,3.0,3.0,4.0,4.0,Woolworths Supermarkets
‘Worth it’,Checkout Operator,"You get to meet new and interesting people, and they are always willing to teach you new things. You can also make some cool friends while working.","During busy/peak seasons like Christmas and any local events, definitely is stressful but the pay makes up for it",Recommends working here: Yes,Rates salary as: High,2 years ago,"NSW, Australia",4.0,5.0,3.0,3.0,2.0,4.0,4.0,Woolworths Supermarkets
‘Customer service’,Customer Service,The good thing about wooworths is great team work,Customer service is challenging work,Recommends working here: Yes,Rates salary as: Average,3 years ago,"Katanning, Western Australia, Australia",4.0,3.0,4.0,5.0,5.0,4.0,5.0,Woolworths Supermarkets
‘Good job as a student but so glad to get out.’,Nightfiller,Flexible hours. Good boss and good workmates,Night shift and it's a dead end,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Carseldine, Queensland, Australia",3.0,4.0,2.0,4.0,1.0,3.0,4.0,Woolworths Supermarkets
‘They will give shifts only to under 18.’,Cashier,No good things to say,Want to work more but they don't give a chance,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Werribee, Victoria, Australia",4.0,3.0,3.0,2.0,3.0,1.0,4.0,Woolworths Supermarkets
‘Good place to work with challanges like every workplace’,Sevice Cashier,The people and friendships made,Difficult customers,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Langwarrin, Victoria, Australia",3.0,3.0,4.0,3.0,2.0,4.0,3.0,Woolworths Supermarkets
‘Started with aspirations to progress in meat trade but then the shut it all down and I lost my position as butcher indefinitely.’,Butcher 2IC,I got to be a Butcher for 8years did enjoy my trade.,Dealing with the big wigs in head office that have no clue.,Recommends working here: No,Rates salary as: Average,4 years ago,,1.0,2.0,2.0,2.0,1.0,2.0,1.0,Woolworths Supermarkets
‘Woolworths taught me a lot but also left me with low self esteem’,Customer Service 2IC,Was fun talking to the customers and always went quickly.,Standing up for yourself.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Mackay, Queensland, Australia",2.0,2.0,2.0,1.0,1.0,1.0,3.0,Woolworths Supermarkets
"‘It's a decent place to work, but there's always room for improvement.’",Front End Supervisor,"Lots of flexibility within working hours, plenty of opportunities for career development.","Not a lot of praise, can become very 'clique' like.",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Brisbane, Queensland, Australia",4.0,3.0,3.0,3.0,3.0,3.0,4.0,Woolworths Supermarkets
‘It’s a good job until you find something better’,Perishables Team Member,The store worked as a team,There is no training - just very brief intro to everything,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Victoria, Australia",3.0,4.0,4.0,3.0,2.0,4.0,4.0,Woolworths Supermarkets
‘Great people amazing experience’,Deli/Cashier,Career advancement,I don't recall any,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Townsville, Queensland, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Woolworths Supermarkets
‘Boring and mind numbing’,Groceries Team Member,The occasional 10% discount,Actually being legitimately happy in the work place,Recommends working here: No,Rates salary as: Average,4 years ago,"Dickson, Australian Capital Territory, Australia",2.0,4.0,2.0,2.0,2.0,1.0,2.0,Woolworths Supermarkets
‘Its been alright’,Service Cashier,Great working with the staff there,Challenge s would be all the negative between people,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Mannum, South Australia, Australia",4.0,4.0,3.0,3.0,3.0,4.0,3.0,Woolworths Supermarkets
"‘Good first job, not a great career.’",Service Cashier,"Great starting job, perfect for students.","Once hit the highest salary no shifts were given, eventually quit.",Recommends working here: Yes,Rates salary as: Average,4 years ago,,2.0,3.0,3.0,3.0,2.0,4.0,3.0,Woolworths Supermarkets
‘Good experience to work in a big company which gives lots of support’,Store Services Assistant,5% staff discount at related conpanies,Work with different management team leaders with vary management style,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Victoria Park, Western Australia, Australia",3.0,3.0,3.0,3.0,3.0,4.0,4.0,Woolworths Supermarkets
"‘Good learning environment, below average management.’",Checkout Operator,Good learning envrionment,Responding to change,Recommends working here: Yes,Rates salary as: Average,4 years ago,,3.0,3.0,3.0,2.0,3.0,4.0,4.0,Woolworths Supermarkets
‘Physically & mentally challenging.’,Casual Worker,"Very lenient and understanding with sudden personal leave holidays ect . Good team leaders management skills. Good environment, awesome
Co workers everyone looks after everyone","Physically demanding.
The heat is insane.
Hitting 100% target each day.
Patiences",Recommends working here: Yes,Rates salary as: High,4 years ago,"Perth, Western Australia, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Woolworths Supermarkets
‘Make sure it's a good store (that you've visited and thoroughly checked our before)’,Front End Cashier,"Flexibility, staff, size of store","Customers, managers, amount of staff",Recommends working here: No,Rates salary as: Low,2 years ago,"Ipswich, Queensland, Australia",1.0,3.0,2.0,2.0,2.0,2.0,3.0,Woolworths Supermarkets
"‘Has ruined all my job search efforts/life, due to lack of time in role and lack of experience gained. No one will hire me now.’",Night Filler,"No good things about this job, it has ruined any job applications I do. Lost the job 4 years ago, haven't been hired since.",Getting 1 shift a week and my supervisor expecting me to be able to improve the way I worked.,Recommends working here: No,Rates salary as: Low,2 years ago,"Brisbane, Queensland, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Woolworths Supermarkets
‘Good but not the best’,Checkout Operator,Opportunity for friendships,Management staff and cliches,Recommends working here: No,Rates salary as: Average,2 years ago,"Yass NSW, Australia",3.0,3.0,3.0,2.0,3.0,2.0,3.0,Woolworths Supermarkets
"‘Working hard with a great, funny and supportive group.’",Store Team Member,My colleagues are such great people.,We are often understaffed.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Aberfoyle Park, South Australia, Australia",4.0,4.0,4.0,4.0,3.0,5.0,4.0,Woolworths Supermarkets
‘Mostly a negative work environment.’,Service Supervisor/ Team Member,Some coworkers are nice,"Bad communication between departments, condescending managers, management unwilling to make changes, lack of proper training of staff",Recommends working here: No,Rates salary as: Average,2 years ago,"Sunshine, Victoria, Australia",4.0,4.0,1.0,3.0,2.0,3.0,2.0,Woolworths Supermarkets
‘I loved it and wish I still worked there’,Produce Second In Charge,Everything I loved it ,Sometime being a young family with both parents working here and in management it was bad work/life balance ,Recommends working here: Yes,Rates salary as: High,1 year ago,"Chermside QLD, Australia",5.0,3.0,5.0,5.0,4.0,5.0,5.0,Woolworths Supermarkets
‘It have been a awesome experience and would not of change a thing about it has made me the supervisor I am today’,Frontend Supervisor,Make friends for life and  learn new skills everyday,Customers the difficult ones and   Rude ones when you have confront someone that stealing sometime that can be challenges,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Munno Para West SA, Australia",4.0,4.0,4.0,4.0,4.0,4.0,4.0,Woolworths Supermarkets
"‘It helps pay bills, most of the time.’",Deli Clerk,"If you work hard, they're more likely to call you in for extra shifts",The customers and the inadequate management of the company,Recommends working here: No,Rates salary as: Average,3 months ago,"Manly NSW, Australia",3.0,5.0,2.0,3.0,3.0,4.0,3.0,Woolworths Supermarkets
‘Don’t be afraid of hard work and have fun!’,Nightfill Team Member,"Great work environment, team and managers.",Nothing you can’t overcome with training.,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Victor Harbor SA, Australia",3.0,3.0,5.0,5.0,5.0,5.0,5.0,Woolworths Supermarkets
"‘Great , learned alot to further my career’",Cashier And Trainee Front End Supervisor,Well managed and organised company,"None really , great training avaliable",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Lake Cathie, New South Wales, Australia",5.0,5.0,5.0,5.0,4.0,5.0,5.0,Woolworths Supermarkets
‘Good career starter’,Replenishment Team Member,Staff discount,Shifts finishing after midnight,Recommends working here: Yes,Rates salary as: Average,4 years ago,,3.0,4.0,3.0,3.0,3.0,4.0,4.0,Woolworths Supermarkets
‘Good for a job to make ends meet.’,Deli Team Member,Flexibility. Abundance of hours.,Customers beig rude and not being able to say anything.,Recommends working here: Yes,Rates salary as: Low,4 years ago,"Sydney, New South Wales, Australia",3.0,2.0,3.0,2.0,2.0,2.0,3.0,Woolworths Supermarkets
‘A GREAT CHANGE NNEDED IN MY LIFE AT THIS TIME’,NIGHT FILL,I WAS DOING NIGHT FILL,"BALANCING WORK WITH MY FAMILY LIFE, HAVEING 2 YOUNG KIDS",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sarina, Queensland, Australia",3.0,4.0,4.0,4.0,3.0,5.0,4.0,Woolworths Supermarkets
‘Great part-time job whilst studying with minimal perks or incentive to excel.’,Department Team Member,Relatively achievable work.,Some team members are expected to perform at a much higher level than other employees of equal status.,Recommends working here: Yes,Rates salary as: Low,4 years ago,"St Kilda, Victoria, Australia",3.0,4.0,3.0,3.0,1.0,4.0,4.0,Woolworths Supermarkets
‘A alright place to work and an awesome place for a first job.’,(Self) Checkout Operator,Good rate of pay and generally good atmosphere most of the time.,"It is still a checkout job. So it can be quite boring at times. However, there is always a lot to keep you busy.",Recommends working here: Yes,Rates salary as: High,4 years ago,"Perth, Western Australia, Australia",4.0,5.0,5.0,5.0,3.0,5.0,5.0,Woolworths Supermarkets
‘Greatest experence of my life!’,National Transport Manager,"Opportunities to advance. 
Dedicated people work there","Politics
Indecisive
Top heavy",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",5.0,3.0,3.0,3.0,4.0,2.0,4.0,Woolworths Supermarkets
‘Very good place to work at just needs more managers’,Service Cashier,Customers and work friends.,Working when busy but to try and keep up with a good time and to always make sure everything is packed with how customers would like.,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Pakenham, Victoria, Australia",5.0,4.0,5.0,4.0,5.0,4.0,4.0,Woolworths Supermarkets
‘Terrible Management’,Customer Service Supervisor,The customers were probably the only good thing about the job,Nearly every aspect of the job,Recommends working here: No,Rates salary as: Low,2 years ago,"Shepparton East, Victoria, Australia",1.0,1.0,2.0,1.0,1.0,1.0,2.0,Woolworths Supermarkets
‘Over promotion of poor managers.’,Manager,Can start as nothing and earn OK money with no skills.,The human capital of the company are not valued.,Recommends working here: No,Rates salary as: Average,4 years ago,"Newcastle, New South Wales, Australia",2.0,1.0,3.0,2.0,2.0,2.0,2.0,Woolworths Supermarkets
"‘Great work pace, with average pay’",Assistant,"Adaptive working hours, with a lot of flexibility when wanting to change shifts/",Requirements change every day.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",4.0,5.0,5.0,4.0,4.0,5.0,5.0,Woolworths Supermarkets
‘Great comfortable position as a student’,Customer Service Assistant,Flexible hours for students,Not really that many challenges,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",4.0,5.0,5.0,4.0,4.0,4.0,5.0,Woolworths Supermarkets
"‘I'm glad I worked there for the experience, but I wouldn't work there again.’",Front End Cashier,"Great customers, building up excellent customer service skills",Very poorly organised and poor communication on managements part,Recommends working here: No,Rates salary as: Average,4 years ago,,2.0,2.0,3.0,1.0,2.0,3.0,3.0,Woolworths Supermarkets
‘Great for friends but it runs like a high school playground’,Customer Service Role,Made some great friends ,Not enough staff on so getting harshly talked to by customers because they have to wait,Recommends working here: No,Rates salary as: Average,1 year ago,"Kingston TAS, Australia",2.0,3.0,1.0,2.0,2.0,3.0,3.0,Woolworths Supermarkets
‘I wouldn't go back’,Check Out Operator,"The positives included receiving the Woolworths discount card, and I made a few friends.",Being a high school student working a casual job at Woolworths I was on the bottom of the priority list and was treated extremely poorly but the full time and older staff. It ended up being taken to management who couldn't do anything about it and I ended up leaving due to the poor treatment.,Recommends working here: No,Rates salary as: Average,4 years ago,,3.0,3.0,1.0,1.0,2.0,2.0,3.0,Woolworths Supermarkets
‘Enjoyable experience’,Department Manager,Overall good atmosphere,"Work/life balance
Lack of accountability in higher roles",Recommends working here: Yes,Rates salary as: Average,3 years ago,"Sydney, New South Wales, Australia",3.0,2.0,4.0,3.0,2.0,4.0,3.0,Woolworths Supermarkets
‘Was great working there made a lot off ferinds’,Service Deli Assistant,It was all gd  made loads of ferinds there,Getting the holiday off,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Naracoorte, South Australia, Australia",5.0,3.0,5.0,5.0,5.0,5.0,5.0,Woolworths Supermarkets
‘Just a number’,Manager,"The general workers are great people, hard working unsung heroes of the company","Work Life balance, lack of care and support for middle management,",Recommends working here: No,Rates salary as: Average,2 years ago,"Coffs Harbour, New South Wales, Australia",1.0,1.0,3.0,1.0,3.0,3.0,1.0,Woolworths Supermarkets
‘It was a challenge but easy job if you are not a supervisor’,Supervisor,Discount are great and you can choose what hour you want to work,Getting thing done on time,Recommends working here: Yes,Rates salary as: Average,3 years ago,Minto,3.0,1.0,3.0,2.0,4.0,3.0,3.0,Woolworths Supermarkets
‘The treatment to workers were not equal and they treated us like servants.’,Debagger/pick Packer,Some of my co-workers are accomodating and easy to worked with,"I was able to learn almost every area that was assigned to me, from pick packing to debagging and to be a machine operator.",Recommends working here: No,Rates salary as: Low,2 years ago,"Truganina, Victoria, Australia",2.0,2.0,4.0,2.0,2.0,2.0,2.0,Woolworths Supermarkets
‘Good first job’,Retail Sales Assistant,"Flexible hours, reasonable pay, range of jobs to do","Depends on store manager to whether working environment is good, can become mundane",Recommends working here: Yes,Rates salary as: Average,6 months ago,"Melbourne City, VIC, Australia",2.0,3.0,3.0,2.0,1.0,3.0,3.0,Woolworths Supermarkets
"‘Woolworths provided me an appropriate salar, however there was little support from managment.’",Customer Service Team Member,"Friendly staff 
Reasonable salary 
Team environment",There was enough support from managers. It wasn't possible to have a good work life balance.,Recommends working here: No,Rates salary as: Average,4 years ago,"Adelaide, South Australia, Australia",3.0,2.0,4.0,1.0,3.0,4.0,2.0,Woolworths Supermarkets
"‘Loved my job, not the Employer didnt give a hoot about employees only profit’",Bakehouse Assistant,I enjoyed the work I did ,Department managers that had different rules for one to another,Recommends working here: No,Rates salary as: Average,3 months ago,"Newcastle NSW, Australia",1.0,3.0,2.0,2.0,1.0,2.0,2.0,Woolworths Supermarkets
‘Good place to work’,Deli Assistant,Everyone in the workplace is great and it is a very enjoyable place to work.,I am casual and do not get very many hours at all with them varying from 5-10 hours in the last few weeks.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Swan Hill, Victoria, Australia",5.0,4.0,4.0,4.0,4.0,5.0,4.0,Woolworths Supermarkets
"‘Woolworths was an experience, I learnt things, I lost faith in people and didn't end on good terms with the company.’",2IC Sales Assistant,Decent pay for the the work,"Terrible customers 
No supervision 
Don't hiring more staff
Stressful environment",Recommends working here: No,Rates salary as: High,4 years ago,"Chermside, Queensland, Australia",3.0,2.0,3.0,1.0,2.0,4.0,2.0,Woolworths Supermarkets
‘Great I loved it. I now regret leaving wishing I could return’,Customer Service Cashier,"Making friends, good working conditions I am sorry I left.",Leaving to benefit my career,Recommends working here: Yes,Rates salary as: High,4 years ago,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Woolworths Supermarkets
‘As a school leaver I had steady stable hours but as I got older they became erratic and few.’,Team Member,The teams are usually pretty good.,I got next to no hours as I got older.,Recommends working here: No,Rates salary as: Average,3 months ago,"Mount Sheridan QLD, Australia",2.0,1.0,4.0,2.0,2.0,4.0,2.0,Woolworths Supermarkets
‘The jobs you do when your desperate!’,Nightfill Team Member,Working at night so I could still be a mum to my children!,That it was such a bad environment to work in!,Recommends working here: No,Rates salary as: Average,4 years ago,"Hervey Bay, Queensland, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Woolworths Supermarkets
‘Management and opportunities are poor’,Stores Officer,People that you meet,Employees are very diverse,Recommends working here: No,Rates salary as: Low,1 year ago,"Roma QLD, Australia",2.0,3.0,1.0,1.0,1.0,1.0,2.0,Woolworths Supermarkets
‘Flexible and fun’,Deli And Seafood,"Good colleagues, good bosses. Very fun",Sometimes customers and younger staff can be a hassle,Recommends working here: Yes,Rates salary as: Average,4 years ago,,5.0,4.0,3.0,4.0,4.0,5.0,4.0,Woolworths Supermarkets
‘Woolies’,Longlife Manager,The career opportunities,Wonderful employer who takes care of its staff with training and coaching,Recommends working here: Yes,Rates salary as: High,4 years ago,"Gympie, Queensland, Australia",5.0,2.0,5.0,5.0,5.0,5.0,5.0,Woolworths Supermarkets
‘A good first job’,Service Deli Assistant,"Co workers
Hire school aged staff","Long hours
Not a career for me
The department (cleaning, food handling e.t.c)",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",3.0,3.0,2.0,5.0,2.0,4.0,4.0,Woolworths Supermarkets
‘Would rather work at coles’,3IC,Flexible hours but hard to have a day off .,Working hard and not getting much recognition for your work.,Recommends working here: No,Rates salary as: Average,4 years ago,"Adelaide, South Australia, Australia",2.0,1.0,2.0,2.0,2.0,2.0,1.0,Woolworths Supermarkets
‘Very good experience’,2IC Inventory Manager,Safe work place. equal opportunity,Need to work hard and be responsible,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",4.0,3.0,4.0,4.0,3.0,3.0,4.0,Woolworths Supermarkets
‘The company has changed alot’,Manager,Xmas and easter team discount ,Working in different departments ,Recommends working here: Yes,Rates salary as: Average,3 months ago,"North Perth WA, Australia",5.0,2.0,5.0,5.0,5.0,5.0,4.0,Woolworths Supermarkets
‘I have achieved a lot in tens years at Woolworths’,Deli 2IC,Have great management team around me that encourages me and all team members,Work in a small store very difficult too progress too a bigger store as you do not manage a big team or have little room too move up,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Perth, Western Australia, Australia",3.0,3.0,4.0,4.0,3.0,4.0,4.0,Woolworths Supermarkets
‘Reliable and secure job ’,Service Cashier,"Great working environment 
Very flexible 
Team work like no other 
Opportunity to grow with in the business or even to try different departments all you need to do is ask
Great job security ",Very strict with time off over holiday periods - like many other businesses though ,Recommends working here: Yes,Rates salary as: High,3 months ago,"Broadbeach QLD, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Woolworths Supermarkets
‘Challenging’,Store Manager,Security of job friends I have made,Have no life outside of woolworths. Roster is suited to single people and I never see my kids,Recommends working here: No,Rates salary as: Average,4 years ago,,3.0,1.0,3.0,3.0,4.0,2.0,2.0,Woolworths Supermarkets
‘Constantly challenging.’,Replenishment Team Member,They provide wide range of employment opportunities. Most staff are friendly,Constantly being asked/expected to work at short notice,Recommends working here: Yes,Rates salary as: Low,4 years ago,"Sunshine Coast, Queensland, Australia",3.0,4.0,3.0,3.0,3.0,3.0,3.0,Woolworths Supermarkets
‘Stable job’,Front End Cashier,Meet new friends from the public,Impatience of people,Recommends working here: Yes,Rates salary as: Average,3 years ago,"NSW, Australia",4.0,4.0,4.0,4.0,2.0,4.0,4.0,Woolworths Supermarkets
‘Great job great people’,Customer Service Assistant,Great team members great store,Loved learning new things giving great customer service to the customers,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Mermaid Waters QLD, Australia",4.0,4.0,4.0,4.0,4.0,4.0,5.0,Woolworths Supermarkets
‘A good first job but not a career.’,Deli Assistant,Fellow workers are good company and in the same boat,Trying to improve any way to do thing better. Or not getting recognised for doing a good job.,Recommends working here: No,Rates salary as: Average,4 years ago,"Portland, Victoria, Australia",2.0,2.0,3.0,2.0,2.0,2.0,2.0,Woolworths Supermarkets
‘Depression’,Baker,"5% staff discount and 10% on Woolworth's brand products

Easy to transfer both in and out of state",Being asked to go above and beyond for the minimum wage they pay.,Recommends working here: No,Rates salary as: Low,1 year ago,"Brisbane City QLD, Australia",2.0,2.0,1.0,1.0,1.0,5.0,1.0,Woolworths Supermarkets
‘Good first job’,Store Services Assistant,"Penalty rates- Sunday and public holidays
Chance to work at various locations across Australia
Different areas available","The level of practice required to deal with difficult customers
Have to work with incompetent staff
Management like to change things when they when there isn't any need to change",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Ipswich, Queensland, Australia",3.0,4.0,4.0,3.0,2.0,5.0,4.0,Woolworths Supermarkets
‘A great first job for school students’,Deli Team Member,Benefits and friendships,Working with raw meats and seafood,Recommends working here: Yes,Rates salary as: High,4 years ago,,4.0,5.0,4.0,4.0,5.0,5.0,4.0,Woolworths Supermarkets
‘Wonderful company to work for as long as you conform to managements expectations.’,Nightfill Manager,Staff and customers were fantastic to work with,Management can have unrealistic expectations.,Recommends working here: Yes,Rates salary as: Average,3 years ago,Maddington,4.0,4.0,4.0,3.0,4.0,5.0,4.0,Woolworths Supermarkets
‘To many in upper management with little retaik experiance’,Store Manager,In 4 years I cant think of to many,"Very inconsistent in dealing with people, Handles change very bad.",Recommends working here: No,Rates salary as: Average,4 years ago,"Orange, New South Wales, Australia",3.0,2.0,2.0,2.0,2.0,2.0,2.0,Woolworths Supermarkets
‘Not good’,Team Member,Few and far between A lot of stress in the job .,"Getting advancement , not many chances to get ahead in your career .",Recommends working here: No,Rates salary as: Average,2 years ago,"Rockhampton City, Queensland, Australia",2.0,2.0,3.0,1.0,4.0,3.0,3.0,Woolworths Supermarkets
‘Challenging and rewarding’,Delicatessen,"Good environment, make strong friendships, good experience for young people",Equal opportunities and fairness,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Ballarat, Victoria, Australia",3.0,3.0,4.0,4.0,3.0,3.0,4.0,Woolworths Supermarkets
‘Although daily tasks are repeatative each customer experience is different.’,Customer Service Team Member,Customer interaction.,None to date. Training provided adequately covers the job role.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Perth, Western Australia, Australia",4.0,4.0,4.0,4.0,4.0,4.0,4.0,Woolworths Supermarkets
"‘Good place, giving something to survive. I respect my job but maybe I don't like it!’",Customer Service Assistant,Flexibility and sense of equal treatment is good,You may stuck there for the rest of your life... no actual career improvements at all,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Tasmania, Australia",2.0,3.0,3.0,3.0,2.0,4.0,3.0,Woolworths Supermarkets
‘Prodominately a good experience.’,Front End Cashier,Good group of people to work with. Very friendly and profesional,Unfortunately the store isn't always organised with the rosters and roster on staff when availability says unavailable,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Albury, New South Wales, Australia",4.0,3.0,4.0,3.0,4.0,4.0,4.0,Woolworths Supermarkets
"‘Love talking to the customers, love my job.’",Checkout Assistant,"Awesome staff to work with, oppotunities to work in different areas.","Standing on my feet all day, Im not used to it, as Ive always had a job where Ive moved around.",Recommends working here: Yes,Rates salary as: Average,3 years ago,"Nowra, New South Wales, Australia",4.0,4.0,4.0,3.0,3.0,4.0,5.0,Woolworths Supermarkets
‘Not too happy ’,Retail Sales Assistant,Making friends and talking to customers on a daily basis ,Getting more hours and work life balance ,Recommends working here: No,Rates salary as: Low,6 months ago,"Melbourne VIC, Australia",1.0,1.0,2.0,3.0,1.0,3.0,2.0,Woolworths Supermarkets
‘Have developed a strong knowledge and work ethic.’,Store Manager,"Security, range","Time management, customer abuse",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Adelaide, South Australia, Australia",4.0,4.0,4.0,3.0,3.0,4.0,4.0,Woolworths Supermarkets
‘Very terrible.’,Night Filler,People are nice. Except management,They say they have pay issues but keep hiring people.,Recommends working here: No,Rates salary as: Low,2 years ago,"Orange NSW, Australia",1.0,1.0,3.0,1.0,1.0,1.0,1.0,Woolworths Supermarkets
‘I learnt a lot.’,Baker,Stability and they teach you a lot.,"Stress, too much work not enough workers. Unrealustic demands.",Recommends working here: Yes,Rates salary as: Average,3 years ago,,4.0,3.0,3.0,3.0,3.0,4.0,4.0,Woolworths Supermarkets
‘Average’,Customer Service Supervisor,Making good work friends,Dealing with managers who don't give you proper support,Recommends working here: No,Rates salary as: Average,4 years ago,"Perth, Western Australia, Australia",3.0,3.0,2.0,1.0,3.0,3.0,2.0,Woolworths Supermarkets
‘Don't like working for big business’,Checkout Operator,Some of the nice customers,Getting treated the same as everyone else,Recommends working here: No,Rates salary as: Average,1 year ago,"Burpengary QLD, Australia",2.0,3.0,3.0,3.0,3.0,3.0,3.0,Woolworths Supermarkets
‘Company does the right thing by their employees but retail is not a job for everyone’,Varied,Sometimes got lucky with the team i worked with and we had fun,Customers. Can be painfull!!!!!,Recommends working here: No,Rates salary as: Average,2 years ago,"Ballina, New South Wales, Australia",5.0,3.0,1.0,2.0,2.0,5.0,3.0,Woolworths Supermarkets
‘Was great when i began has gotten steadily worse in last few years’,Bws Assistant Manager,Experience,The more you learn the more work expected of you,Recommends working here: No,Rates salary as: Low,4 years ago,"Melbourne, Victoria, Australia",2.0,1.0,2.0,2.0,1.0,5.0,3.0,Woolworths Supermarkets
