title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
"‘Okay, given your prepared to work long days.’",Delicatessen Manager,Plenty of hours for casual staff if willing to work a variety of shifts. If you work hard there are programs in place to progress your career. Salary for DM can be okay depending on how well you can negotiate.,"Poor work/life balance for DM's who want to achieve KPI's as there is not the budget to achieve with team, you are required to put in quite a few hours extra sometimes upwards of 60+. Some team can be reluctant to do their job properly and do not react well to any change, namely older full time team who have worked for the business for a number of years. Upper management can be quite weak. Quite a reactive workplace.",Recommends working here: Yes,Rates salary as: Average,1 year ago,"New South Wales, Australia",4.0,1.0,3.0,3.0,2.0,4.0,3.0,Coles Supermarkets
"‘Great job to gain work experience and interpersonal skills, plenty of opportunity for moving into manager roles. ’",Checkout Operator,Great job to further develop interpersonal skills. Opportunity to work in different areas and generally working with a great team. ,Working on weekends and public holidays often. ,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Port Pirie SA, Australia",4.0,4.0,4.0,4.0,4.0,4.0,4.0,Coles Supermarkets
‘Great for someone starting out. Can get stifled in Middle Management.’,Sales Area Manager,"Boss is not intense. Good Work Vs Life balance. 
Interesting workplace. Great customers.","Moving the business through change. Setting the vision. 
Career progression, navigating office politics. 
Diversity should not just be about gender equality. But, also include age, race, sexual preference.",Recommends working here: Yes,Rates salary as: Low,4 years ago,"Sydney, New South Wales, Australia",4.0,5.0,3.0,4.0,2.0,3.0,4.0,Coles Supermarkets
"‘A good, yet tough one.’",Casual Employee,"Making friends, new experiences, fast paced enviroment to work in. Tidy clean workspaces, easy work not too strenuous, almost any individual can work at coles.","Getting along with managers, management system, dealing with favouritism. Missinterpretation of instructions, one supervisor will say one thing, then another will say something different. Rules and regulations within the department are different from others.",Recommends working here: No,Rates salary as: Average,4 years ago,Mill Park Lakes,4.0,4.0,4.0,1.0,4.0,1.0,3.0,Coles Supermarkets
"‘Challenging, rewarding, overall satisfying!’",Bakery Manager,"Fast paced environment. Great way to learn retail and business with a diverse team. Fulfulling and challenging at the same time, the business pushes you to achieve your greatest potential.","Work life balance. You have to be very passionate and willing to put in the hours. If you do, you will gain a lot of experience and recogniton.",Recommends working here: Yes,Rates salary as: High,4 years ago,"Zetland, New South Wales, Australia",4.0,3.0,4.0,4.0,4.0,4.0,4.0,Coles Supermarkets
"‘Good job, easy work, other staff are friendly & helpful.’",Nightfill Team Member,Other staff are really friendly & good to work with! Job is not difficult to do.,"Low pay (unless you are casual) -no penalty rates apply until after midnight on a Mon to Fri and only until 5am so if you work up until midnight you are still getting payed the same rate as someone on day shift, Penalty rates are not payed on Sat unless you work after 10pm at night.",Recommends working here: Yes,Rates salary as: Low,4 years ago,"Adelaide, South Australia, Australia",3.0,3.0,4.0,3.0,2.0,5.0,3.0,Coles Supermarkets
‘A great team environment’,Checkout Operator/Supervisor,Surrounded by supportive team members. Everyone works well together and helps eachother to make the shopping experience a pleasure for customers.,It can be difficult dealing with some customers and there is also a lot of theft which can be challenging to handle.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",4.0,4.0,3.0,3.0,4.0,5.0,4.0,Coles Supermarkets
"‘Staff discounts, easy work!!!! Great experience’",Part Time Team Member,"Staff discounts, easy work and opportunities for many hours and gaining good customer service experiences as well as cash handling etc","Often dealing with rude customers, long shifts with fairly short breaks, two extremes - a lot of standing around with nothing to do if it isn't busy, or very intense and fast paced during peak hours.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Canberra, Australian Capital Territory, Australia",2.0,4.0,4.0,4.0,3.0,4.0,4.0,Coles Supermarkets
"‘Nightfill was the best job I had during University and worked well around life in general. The shifts weren't very long but I was grateful because the job is quite physical. Great place for people of many walks of life, stages of life and ages!’",Nightfill Team Member,"-Casual work is very flexible for Uni students or parents
-People were great and easy going
-Nightfill is an easy job once you know how to do it
-Can be fun
-A lot of shifts","-Management are constantly changing
-High staff turn over 
-Never enough staff",Recommends working here: Yes,Rates salary as: High,6 months ago,"Bateau Bay NSW, Australia",2.0,4.0,4.0,3.0,3.0,3.0,4.0,Coles Supermarkets
‘Caring people with great working ethics.’,Supervisor,The store runs well because we have a good management team in place. There are a few bugs but generally management cares about its staff and makes sure to reward them for hard work.,"There are always things that need to be improved, and the team works really hard to do so. Things like chain of command can be a bit tricky to navigate if you are unfamiliar with the system.",Recommends working here: Yes,Rates salary as: High,4 years ago,"Victoria, Australia",5.0,4.0,4.0,5.0,4.0,4.0,5.0,Coles Supermarkets
‘How I worked 7 days a week for 4 years straight until the sweet release of redundancy.’,Business Analyst,"Other staff, particularly your line manager, at least understood the difficult working conditions. Working in the Support Centre, I was afforded some flexibility in my work hours since I was required to support the business 7 days a week, public holidays and even sick days, if I could get to a computer.","It was extremely difficult to change things once they were set in motion unless, of course, the change was kind to the bottom line. It often felt that we were having to make the best of a bad situation rather than having the opportunity to make the situation better.",Recommends working here: No,Rates salary as: Low,4 years ago,"Melbourne, Victoria, Australia",2.0,2.0,1.0,3.0,1.0,1.0,2.0,Coles Supermarkets
‘Much better than working for Woolworths’,Checkout Operator,The Team Members.Management are great they always say hello & say goodbye when they leave. Everyone thanks everyone for coming in to work or if they've been called in...,Customers in self serve don't listen or read..very impatient too much complaining in self serve..Needs to be at least 2 workers supervising self serve..,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Bairnsdale VIC, Australia",3.0,4.0,4.0,5.0,4.0,4.0,5.0,Coles Supermarkets
"‘Great place to work , I have made so many fantastic people and some beautiful friends.’",Nightfill Team Member,"Great job for a mum with little kids at home as you can do nightfill and be home with your children in the day .
You make friends with the people your work with so it’s fun sometimes to work together.","Late nights 
Sometimes you work 6 nights straight 
Not many nights at home",Recommends working here: Yes,Rates salary as: Average,2 years ago,"New South Wales, Australia",1.0,5.0,5.0,3.0,4.0,3.0,5.0,Coles Supermarkets
"‘Got me through school, uni, and moving out of home, all while working with great people :)’",Customer Service Assistant,"Flexible hours, great people, not bad money for the work, and the managers are very considerate of any issues you have (physical, personal, professional)","Standing long hours, sometimes waiting a bit for customers which can be boring, and sometimes sleep-depriving hours (eg 6am starts, midnight finishes)",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Leopold, Victoria, Australia",4.0,5.0,4.0,4.0,4.0,4.0,4.0,Coles Supermarkets
"‘I'm the type of person that likes change, however I've been at coles group for 5 years now and I don't plan on leaving any time soon, it's that good!’",Delicatessen Assistant,"Coles offers all employees flexibility to work around everyone's busy lifestyles whether it's school, uni, family, social life and all the in betweens! Working at Coles, you have great access to many benefits and awards, it's reawrding to know that take care of their employees in showing their appreciation for their hard work! Moving house? Feeling like a change? But don't want to leave coles? That's okay! Coles is here to stay! Transfer to a store closer to you, so it makes things a little bit easier! Not to mention your team are like a small family, from managers to co workers they will always take care of you!!","In any retail or customer service job, there are always going to be those difficult customers, but it's all apart of a learning experience! Obviously when you first start a new job, learning and getting use to all the tasks and how things work are challenging but with time it all becomes second nature!",Recommends working here: Yes,Rates salary as: High,4 years ago,"Altona, Victoria, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Coles Supermarkets
‘My experience with Coles has been amazing I love my job.’,Retail Assistant,The good things are working with some amazing people and getting to work with the public meeting new an fantastic people everyday,Challenges of learning new things and new skills. Knowing no boundaries and trying my best to prove the best of my ability. Helping run a fantastic team and working with a team,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Tea Gardens, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Coles Supermarkets
"‘I work in Coles casual as a night filler through out uni, great for uni students due to flexibility and decent pay. However career wise it is terrible and work is really boring.’",Night Filler,"Flexible hours, decent pay, great team members","Nightshift work, poor hours, poor management, incredibly boring, monotonous work, horrible career progression.",Recommends working here: Yes,Rates salary as: Low,2 years ago,"Sydney, New South Wales, Australia",2.0,1.0,3.0,2.0,3.0,5.0,3.0,Coles Supermarkets
"‘Coles is a very poor employer when it comes to job security, management outcomes and training, and following it own guidelines when it comes to treating its employees with compassion.’",Nighfill,Coles is okay to work for if you only need casual work of between 12 and 20 hrs.  Anything above this is not forth coming.  Good work for juniors after school.  ,Management is very poor and employees are poorly treated.  There is little to none affirmative outcomes for good work and next to no opportunities to progress through the organization or increase your work hours.  Management constantly uses threats of 'loss of hours' if you constructively complain about internal work processes.  Coles needs to vastly improve its treatment of its workforce.,Recommends working here: No,Rates salary as: Low,6 months ago,"Grafton NSW, Australia",1.0,2.0,2.0,1.0,1.0,3.0,1.0,Coles Supermarkets
‘It's all about people not company/organisation.’,Sales Assistant,"Good company depand on the management looking after their own staff or not. Management change frequently, communication break down between management not passing down to staff, lower staff, overwhealm duties, not enough hours and irregular hours given to staff, treat staff like down down as advertise to product.","Try for success, find more opportunity, don't think what they say are true (Great career opportunity, better pay, Management are better)  until you work with company. Move on, find better position or change career.",Recommends working here: No,Rates salary as: Low,4 years ago,"Brighton, Victoria, Australia",3.0,3.0,3.0,2.0,4.0,3.0,3.0,Coles Supermarkets
"‘Great for part time work, but not for career oriented people.’",Delicatessen Assistant,"Great workplace culture. Flexible hours so fantastic for a student, new parent etc.",Not much career growth opportunities. No clear pathway for development and not motivated by management to develop.,Recommends working here: Yes,Rates salary as: Average,4 years ago,,2.0,4.0,4.0,4.0,4.0,4.0,4.0,Coles Supermarkets
"‘I enjoyed my time with Coles Online,it suited my temperament to be out and about meeting people, and the part time hours suited me.’",Delivery Driver,"Good morale amongst workers and supervisors alike. Variety of areas - you get out and about, often seeing places you haven't been before. Because you're ducking in and around suburbs, you're not always fighting the mainstream traffic.  Finally, customers really appreciate the service, so you usually get a warm reception, and even get to know regulars.","Can be a but hectic sorting and loading. Also out in the field the crates are often quite heavy, and need to be carried into people's homes, so the job's a genuine fitness developer.",Recommends working here: Yes,Rates salary as: Low,3 years ago,"Mirrabooka, Perth WA",3.0,4.0,4.0,4.0,3.0,3.0,4.0,Coles Supermarkets
‘Working for Coles is a great job for any university student that provides you with opportunities to excel if you wish to do so.’,Team Member (Fresh Produce),Very flexible with things like university and holidays. If you work there for long enough they do reward that loyalty by essentially giving you your pick of the hours you work and which days. The people were very nice and I made some friends there. Quite a laid back environment for the most part.,Sometimes management could be a little bit harsh with their expectations. They sometimes asked for things that were just not necessarily achievable. Sometimes dealing with difficult customers could get under your skin.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane CBD, Queensland, Australia",3.0,4.0,4.0,3.0,2.0,5.0,4.0,Coles Supermarkets
‘Once at Coles always at Coles’,Checkout Supervisor,There are different departments to work in and many shifts to work according to your availability . Coles Supermarkets are open from 6:00 am to 12:00 P.m. but overnight shifts are also there. Just bring your willingness  and energy  to work.,Your skills May not be utilised completely,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Parramatta, New South Wales, Australia",3.0,3.0,3.0,4.0,4.0,3.0,5.0,Coles Supermarkets
‘A good place to work but little care about the treatment of employees’,GIS Officer,"Good environment and team approach. Great benefits, exposure to different parts of the business and opportunity to develop","A lot of duplicated work across teams, poor systems, terrible culture in some teams which has become worse since the downsize earlier this year.",Recommends working here: No,Rates salary as: Average,4 years ago,Tooronga,3.0,2.0,4.0,2.0,4.0,4.0,2.0,Coles Supermarkets
‘Easy money where your work stays at work’,Night Fill,"Awesome hours for me to work- a lot of different departments to be cross trained and allowing you to work at different times of the day to suit your lifestyle... Studying, mum, part time with another job. It all works so well, and it's easy!","From working in night fill the greatest challenge is working fast and efficiently to get the load done in your designated shift. Although I have great time management skills, it can be quite a work out at times!",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Adelaide, South Australia, Australia",2.0,4.0,3.0,2.0,4.0,3.0,4.0,Coles Supermarkets
"‘This job isant for every one being a nightfiller can annoy you  most of the time 
I love it cos I like to sweat and get my adrenaline pumpimg but i don't like the gym for some reason I don't know why ’",Nightfiller,The people  that you work with can be amazing to work just the  managers will do your head in ,Meeting the requirements of your department mangers alot of times they ask the  impossible ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Mount Gambier SA, Australia",3.0,3.0,4.0,2.0,3.0,3.0,4.0,Coles Supermarkets
‘Great life learning job and experience’,Checkout Operator,"Getting to interact with different people everyday, good first job for someone who's young and studying, great life learning skills and you also meet really friendly people","Dealing with unhappy customers and working out a solution to them happy, taking on different Responsibilities.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Kalamunda, Western Australia, Australia",3.0,4.0,4.0,4.0,2.0,4.0,3.0,Coles Supermarkets
‘Great place to work and Ive met some amazing people along the way.’,Sales Assistant,"You work in a team environment to give your customers the best experience. Friendly work colleagues, brand new building. I honestly love my job as a checkout assistant because no day is the same ",Sometimes you get the occasional customer that's having a hard day that lashes out at the one's on register and that in itself if challenging. To not take it personal. Apart from that I personally haven't found the job challenging.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Hamilton, Victoria, Australia",4.0,5.0,5.0,4.0,4.0,4.0,5.0,Coles Supermarkets
"‘For any aged person, Coles is a great place I work, full time or part time.’",Customer Service Assistant,"Your workmates turn into your family. They are there when your down and there to help work around your avalible times and offer shifts if you show you have a great work ethic. You treat the store and workers the way you want to be treated. And they will treat you greatly! I've learnt that the good things for Coles are small, such as reviving a chocolate bar for hard work. Or on hot days they may give you a free water bottle. Something small but will make you smile because the workers actually care.",We all have bad days right? Same as our busy bosses and workmates and the same as customers. The challenges for myself as having to deal with bad customers complaining over reducilous thugs such as a item being 5 cents over priced. Or the customer thinking that you know nothing due to you appear young to them but really you know quiet a lot due to your great team teaches you everything!,Recommends working here: Yes,Rates salary as: Average,4 years ago,"San Remo, New South Wales, Australia",5.0,5.0,5.0,4.0,5.0,5.0,5.0,Coles Supermarkets
"‘Loved the work, didn't get along with staff.’","Retail Assistant, Assistant Department Manager.",Great pay for easy work. Coles will look after you.,"Individual store management can be abit useless, Other workers won't take responsibility for there mistakes and just blame everyone else.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Highfields, Queensland, Australia",4.0,4.0,4.0,2.0,5.0,5.0,4.0,Coles Supermarkets
"‘Met some amazing people who I will cherish and have in my life forever, but when I leave, they're the only aspect of Coles that I'll miss.’",Prodcue,"The positive side of work is that you get the opportunity to meet and work with some great people, and make new friends. If inclined, you can also progress up the Coles ladder with a bit of hard work and initiative.","The hardest part about working at Coles is dealing with the levels of ineptitude on all levels of management. The micromanaging. The unrealistic expectations. You'd think the customers would be the worst part, but they aren't. Upper management need to spend more time on the floor with the working bees to understand the amount of work that goes on to keep the shop functioning.",Recommends working here: No,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",5.0,3.0,3.0,1.0,2.0,4.0,2.0,Coles Supermarkets
"‘Well looked after, a great company to work for.’",I Work As Delicatessen Service Assistant.,"Working in family-based environment, we're like a family, everyone gets along, receiving  boxes of chocolate at christmas from the company. Coles looks after you. Understanding staff workplace health and mental health. Flexible hours, awards are given out for work, Coles recognising you, in regards into how long you have worked there for example; 5 or 10 years, you'll receive a luncheon, or if a team member is leaving you will receive a going away lunch as well. Coles is a very good company to work for. As well as having Wesfarmers as our parent company, there are offers to benefit Coles team members as well from Wesfarmers. Ive enjoyed working with the people who i work with, seeing people come and go.","The late nights, really drains you after working a week of night shifts. Another challenge would be Christmas eve. Very busy indeed, but that day alway goes the fastest, fastest working day of the year. 
I'd love to have more new things in the workplace, more updated facilities. For example; new sinks or taps little things like that.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Moe, Victoria, Australia",3.0,3.0,3.0,3.0,3.0,5.0,5.0,Coles Supermarkets
‘I worked at Coles a long time. Some of my team members are still like family to me. I loved working there but moved on for career advancement I would not have gotten working there. I would return any day if the right opportunity came along.’,Software Licensing Specialist,"Great experience
Working with professionals - Coles hire THE best!
Great employee program.
Good work life balance.","Coles tout their team member career development but if they find someone who is great at their job, they pigeon hole them. There's not a great opportunity to move once you're in a department.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Mulgrave, Victoria, Australia",3.0,5.0,5.0,3.0,4.0,5.0,4.0,Coles Supermarkets
‘So glad i put my all into it and got it.’,Casual Team Member,Everything at Coles is a good thing. I am always so keen and excited for work. The people there are great and really are helpful and work as a team together. Everything about working there is enjoyable.,The only challenge was getting to know how to do everything at the start and figuring out how everything works but majority of it was common sense.,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Dandenong VIC, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Coles Supermarkets
‘I learnt so much in ten years it set me up for life’,Service Assistant/ Service Manager,"Pay, opportunities to grow and develop in all areas, discounts on groceries and movie tickets brilliant. Personal growth and development helped to live a better life today.",Working with management where cost cutting takes precedence over customer service.,Recommends working here: Yes,Rates salary as: High,4 years ago,Mandurah/pinjarra,5.0,4.0,4.0,3.0,4.0,5.0,4.0,Coles Supermarkets
‘Working for Coles is regular and reliable work’,Bakery Assistant,Work colleagues are great. Reliable shifts/ Penalty rates  You can diversify and work different departments. Coles supports charities like Red kite and Second Bite.  The uniform is quite nice.,Getting enough hours as Coles only employs part time now unless you want to train up for a management position. Coles upper management does not really understand the day to day life of its employees and what they have to get done each shift. Out of touch completely.,Recommends working here: No,Rates salary as: Average,4 years ago,Nowra,2.0,3.0,4.0,3.0,1.0,4.0,3.0,Coles Supermarkets
‘Worth working there - I would again.’,Service Assistant And Supervisor,Pay was good. Break times were fair. Good amount of shifts. Understanding and caring team members and management. Great support.,If not busy there wasn't much to do at times and the time passed very slowly. Mostly great customers but there were a few who were having a bad day and decided to take it out on the workers who were trying to be nothing but polite and friendly and do their job.,Recommends working here: Yes,Rates salary as: High,4 years ago,,3.0,4.0,5.0,5.0,5.0,5.0,5.0,Coles Supermarkets
‘Great company with equal opportunities and a low but fair income’,Customer Service Agent,Very well organised company and systems that make the job easy to follow and understand. Pay is weekly and overtime rates are reasonable. If part time employment is for you then Coles is a great organisation to work for.,Pay isn't the best however it is regular. If career progression is important then I would not recommend Coles however it is possible to move up the ranks for some. Working hours aren't suited to everyone.,Recommends working here: Yes,Rates salary as: Low,4 years ago,"Mona Vale, New South Wales, Australia",2.0,5.0,5.0,5.0,3.0,5.0,5.0,Coles Supermarkets
‘A varied workplace depending on your line manager that has great opportunity for ambitious people to gain management experience.’,Department Manager,"A clear career path for operations managements, from department manager through to area managers or higher.
Easy to work between multiple stores or completely transfer, making
5% discount for Coles and associated stores adds up quickly, especially for large families, and when combined with addition flybuys points.
Company has fantastic diversity policies that are all encompassing.","Not much opportunity to diversify career outside of operations.
While it should allow a lot of flexibility, rostering systems often result in people being pressured to work outside of normal availabilities, and are constantly changed throughout the year in line with company needs.
Departments are often not given enough hours to complete tasks, resulting in overworked management and team.",Recommends working here: Yes,Rates salary as: Average,6 months ago,"Melbourne VIC, Australia",4.0,2.0,3.0,3.0,5.0,5.0,4.0,Coles Supermarkets
‘A great job while studying.’,Customer Service Assistant,"- The managers were fantastic, understanding & helpful towards their staff & were able to be flexible with the uni/school hours of the students working there.
- Great work colleagues.
- It was an easy job.
- Better pay than other retail jobs out there.
- Each store is different in one way or another. I was lucky enough to be at a great store under great management & with wonderful workmates in a nice area (less rude customers than other areas).","- It can become monotonous after awhile.
- Rude customers.",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Brisbane QLD, Australia",3.0,5.0,5.0,4.0,3.0,3.0,4.0,Coles Supermarkets
‘I really enjoyed working in Coles. Not only had I met lots of new staff but it was such a great privilege in meeting lots of customers and the roles I carried out whilst working in Coles was great. I truly wish someday I get the chance to work for Coles a’,Front End Cashier,Get to interact with customers and learning different variety of roles which will lead to step up in Coles. Met lots of new people and staff,The challenges that I experienced whilst working in Coles was to tackle different roles then just handling front end and serving customers.,Recommends working here: Yes,Rates salary as: High,4 years ago,,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Coles Supermarkets
‘A worthwhile experience!’,Store Team Member,"Depending on your management shifts can be really flexible to suit study and life requirements. Good work does get noticed and appreciated. Pay rates are definitely worth working weekends and it's really nice to be able to keep work at work. You also get a very broad range of experience in a number of areas including customer service, money management, time management, and teamwork.",You absolutely have to work Christmas. It is really difficult to get time off during the busy periods so you have to prepared to work during these times. The workload can sometimes be overwhelming especially during busy periods but usually the support makes it manageable.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, QLD, Australia",4.0,4.0,4.0,4.0,3.0,4.0,4.0,Coles Supermarkets
‘I have worked with the company  a long time . Things are far tougher  than they used to be and people are under too much pressure it is not enjoyable.’,Dept Manager,"If you have an engaged and encouraging manager working  for this company is great.
Unfortunately  there are few left as the pressure that is placed  on managers has seen all the good ones leave or step down.","Getting good team members  that want a job and want to come to work.
Too many people  are more concerned about how too many hours will affect their centerlink payment  hence they  dont want too many hours. ... Ridiculous",Recommends working here: No,Rates salary as: Average,3 years ago,"Newcastle, New South Wales, Australia",3.0,2.0,3.0,3.0,2.0,2.0,3.0,Coles Supermarkets
"‘I would recommend for a good first job, but know your working rights.’",Register Console Operator.,When you have a team your close with and work well with. Work is fun and enjoyable going into. Makes it worth the effort.,"The issue with the company is management don't encourage enough for development within, they hire out. They also can be very belittling they don't help with issues quick enough and forget about some as if the issue is nothing.",Recommends working here: Yes,Rates salary as: Low,4 years ago,"Port Adelaide, South Australia, Australia",3.0,2.0,2.0,1.0,2.0,4.0,3.0,Coles Supermarkets
"‘A steady, challenging but worth job. Sometimes a little tiring, but rewarding at the end of the day.’",Checkout Service Assistant,"The working environment is friendly. The supervisors, managers and the workers take care of you well. There are plenty of opportunities to branch out into different departments and one department doesn't consist of just one task but rather, there are multiple jobs to do which makes every shift interesting and enjoyable.","When the store gets extremely busy, working non-stop four hours without any break can be a little exhausting and quite painful with all the constant heavy-lifting. There are room for improvement within Coles in general with all the team members working as a team and in terms of the amount of work each worker is assigned. I feel as though the hours are not flexible and in terms of being able to get set a permanent time roster, it is not possible due to the large number of workers?",Recommends working here: Yes,Rates salary as: Average,4 years ago,,3.0,3.0,4.0,3.0,3.0,4.0,5.0,Coles Supermarkets
"‘Amazing three years working part-time at Coles that definitely enriched my time as a uni student, developing experiences and friendships that will last a lifetime.’",Service Assistant,"Fun and positive working environment, flexibility, high salary and great people","Some management issues on the higher levels, but generally didn't affect working life.",Recommends working here: Yes,Rates salary as: High,4 years ago,"Broadway, New South Wales, Australia",4.0,5.0,5.0,4.0,4.0,5.0,5.0,Coles Supermarkets
‘Friendly staff and enjoyable’,"Deli, Grocery, Dairy","Great team members and managers
Good opportunities
Confidence booster
Developing relationships",-,Recommends working here: Yes,Rates salary as: High,4 years ago,"Chittaway Bay, New South Wales, Australia",4.0,5.0,5.0,5.0,4.0,5.0,5.0,Coles Supermarkets
‘Becoming a little better everyday. The Coles Way.’,Fresh Produce Manager,"Very encouraging atmosphere, always getting everyone involved and participating in all work related services and tasks. And always serving the best customer experience/service know to man.",Prioritisation and delegation are key factors that contribute to my everyday challenges within the workforce.,Recommends working here: Yes,Rates salary as: Average,4 years ago,,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Coles Supermarkets
‘Great working environment.’,Nightfill Team Member,I loved working with a great team and my manager was very helpful with giving me hours that would work well with my other commitments.,"Lifting heavy packages and standing for a whole shift are the main physical challenges. Being able to know where all the products are to help customers find them is the biggest challenge, especially when you first start working in a store.",Recommends working here: Yes,Rates salary as: Low,4 years ago,,3.0,5.0,5.0,4.0,3.0,5.0,5.0,Coles Supermarkets
‘Has been a character building experience.’,Customer Service Assistant,You have a mostly strong supportive team and management around you that assist and guide you as you begin working at Coles. They also offer a strong level of support and assistance throughout your career at Coles as new challenges are met.,"It would depend upon which department you are involved in, but meting customer demands can be difficult at times. Sometimes you have to come up with solutions on the spot and meet compromises.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melville, Western Australia, Australia",3.0,4.0,4.0,3.0,1.0,5.0,4.0,Coles Supermarkets
‘Good for the purpose of an in-between job while studying but not a forever job. ’,Team Member,"It's great for someone who wants to work while pursuing something on the side (study/school, second job, hobbies). Once you get a contract it's quite stable work. ","Higher career development within Coles is difficult or not even worth the effort, especially with the amount of stress you see department managers under. Store managers and upper management are all about the money, never concerned with you or other staff. As a result there can be an imbalance in the workload and long-term staff are often in resentment. ",Recommends working here: No,Rates salary as: Low,1 year ago,"Prahran VIC, Australia",2.0,2.0,2.0,2.0,3.0,3.0,3.0,Coles Supermarkets
‘Good place to start your first job’,Night Filler,Great working enviroment always helpful you do short shifts wich is great when for a university student! Flexible with roster wich can be helpful.,"Late nights, starting late during day! Management not always apprciate work and hours you put in",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Wynnum, Queensland, Australia",3.0,3.0,4.0,3.0,2.0,3.0,4.0,Coles Supermarkets
‘It's amazing and you couldn't ask for any better job.’,Customer Service,Meeting new people every day and being able to work around school. I love working on the checkouts and doing trolleys as you can be inside and outside. People trust me to serve them with great pressure and able to understand what things are thrown on me.,"How busy it gets through the day and having to work while there is traffic and lots of pressure put on you. Having to push trolleys around when there is people everywhere and lots of cars in the car park. When I first started at Coles things where challenging, but now I have worked there for a year I know the in's and out's of how to serve people and how to push the trolleys and not hit anyone.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Grafton, New South Wales, Australia",4.0,5.0,5.0,4.0,5.0,5.0,4.0,Coles Supermarkets
"‘A great work place, but one that suffers from a great focus towards profits at the expense of happy employees’",Retail Sales Assistant,Plenty of work to remain busy. Allows you to familiarize yourself with many different products that are available and that you may not have been aware of. Great experience for a high level of customer service,"Due to the fact that targets and budgets tighten over time, there was little opportunity to gain extra hours. This came to the point where most casual employees were unable to work consistent hours. The only shifts that were avaliable at times were  overnight or very early morning and were offered some times only hours before the start of the shift.",Recommends working here: Yes,Rates salary as: High,4 years ago,,2.0,2.0,4.0,4.0,2.0,3.0,3.0,Coles Supermarkets
‘Good environment and good pay.’,Grocery Team Member,"Pay for casuals is fantastic, great penalty rates, ability to pick up shifts across different departments, staff portal is easy to use and can access documents with ease. Good cover as part-time/contracted team member.","Personal experience with managers not communicating shift changes. Some annoyance when working in short staffed department as casual, getting calls to cover shifts every second day.",Recommends working here: Yes,Rates salary as: High,2 years ago,"Melbourne VIC, Australia",3.0,4.0,5.0,3.0,3.0,4.0,3.0,Coles Supermarkets
‘A great place for furthering your career and constantly filled with opportunities to better yourself’,Night Fill Captain,"The team that i worked with was very divers in age , gender and nationality.  Everyone got along incredibly well and worked extremely well together as a team .",Getting the Work done when understaffed/Staff members off sick.,Recommends working here: Yes,Rates salary as: Average,3 years ago,"North Richmond, New South Wales, Australia",4.0,4.0,4.0,4.0,3.0,3.0,5.0,Coles Supermarkets
